https://openalex.org/W2171789166,https://openalex.org/W2001005524,https://openalex.org/W2080237129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2046665443,https://openalex.org/W1967879256,https://openalex.org/W1993508150,https://openalex.org/W2015785724,https://openalex.org/W2024045908,https://openalex.org/W2024230017,https://openalex.org/W2025579080,https://openalex.org/W2026731178,https://openalex.org/W2040863051,https://openalex.org/W2059757718,https://openalex.org/W2079504537,https://openalex.org/W2124469445,https://openalex.org/W2134230545,https://openalex.org/W2141951329,https://openalex.org/W2153390698,https://openalex.org/W2164284962,https://openalex.org/W2724174220,https://openalex.org/W3122267228,https://openalex.org/W4251598046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2056988287,https://openalex.org/W1974111524,https://openalex.org/W1997842112,https://openalex.org/W2017725322,https://openalex.org/W2050578722,https://openalex.org/W2052666047,https://openalex.org/W2059757718,https://openalex.org/W2136076768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2062395177,https://openalex.org/W1964004175,https://openalex.org/W1971409759,https://openalex.org/W1994588224,https://openalex.org/W1995124066,https://openalex.org/W1999449720,https://openalex.org/W2027429846,https://openalex.org/W2076775398,https://openalex.org/W2077987423,https://openalex.org/W2078539815,https://openalex.org/W2082689007,https://openalex.org/W2086391600,https://openalex.org/W2087519583,https://openalex.org/W2089382928,https://openalex.org/W2096459731,https://openalex.org/W2101338329,https://openalex.org/W2101743207,https://openalex.org/W2112311457,https://openalex.org/W2113671972,https://openalex.org/W2119213959,https://openalex.org/W2122872473,https://openalex.org/W2127908361,https://openalex.org/W2133010544,https://openalex.org/W2134694239,https://openalex.org/W2136498782,https://openalex.org/W2138123759,https://openalex.org/W2142581988,https://openalex.org/W2143786919,https://openalex.org/W2145441643,https://openalex.org/W2150862758,https://openalex.org/W2159539728,https://openalex.org/W2620245665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2135227617,https://openalex.org/W2093915118,https://openalex.org/W2146786377,https://openalex.org/W2582593046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2066629752,https://openalex.org/W81078053,https://openalex.org/W125129600,https://openalex.org/W232458980,https://openalex.org/W245573843,https://openalex.org/W602783909,https://openalex.org/W1519221851,https://openalex.org/W1529024143,https://openalex.org/W1562208008,https://openalex.org/W1569102739,https://openalex.org/W1569673743,https://openalex.org/W1598741880,https://openalex.org/W1603179662,https://openalex.org/W1678084289,https://openalex.org/W1681730134,https://openalex.org/W1704804371,https://openalex.org/W1755474767,https://openalex.org/W1761828760,https://openalex.org/W1781686546,https://openalex.org/W1970285267,https://openalex.org/W1978000577,https://openalex.org/W1985545720,https://openalex.org/W1993497346,https://openalex.org/W1997445991,https://openalex.org/W1999559349,https://openalex.org/W2009266894,https://openalex.org/W2015599431,https://openalex.org/W2018631352,https://openalex.org/W2025677634,https://openalex.org/W2032359173,https://openalex.org/W2043943489,https://openalex.org/W2062251337,https://openalex.org/W2063626674,https://openalex.org/W2069412921,https://openalex.org/W2071892601,https://openalex.org/W2093939110,https://openalex.org/W2094198922,https://openalex.org/W2095021093,https://openalex.org/W2100254785,https://openalex.org/W2101338329,https://openalex.org/W2106341825,https://openalex.org/W2107429464,https://openalex.org/W2116258187,https://openalex.org/W2117235457,https://openalex.org/W2117405980,https://openalex.org/W2124946239,https://openalex.org/W2130747886,https://openalex.org/W2133907116,https://openalex.org/W2142064267,https://openalex.org/W2159660937,https://openalex.org/W2159903956,https://openalex.org/W2161206901,https://openalex.org/W2171226498,https://openalex.org/W2171797548,https://openalex.org/W2177109908,https://openalex.org/W2290982006,https://openalex.org/W2485853144,https://openalex.org/W2488028609,https://openalex.org/W2804821514,https://openalex.org/W2896691060,https://openalex.org/W2955403503,https://openalex.org/W2994513321,https://openalex.org/W3033489064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W1991879939,https://openalex.org/W286295083,https://openalex.org/W1535039427,https://openalex.org/W1538986494,https://openalex.org/W1967879256,https://openalex.org/W1974201242,https://openalex.org/W1986317642,https://openalex.org/W1998149876,https://openalex.org/W2000558071,https://openalex.org/W2001072902,https://openalex.org/W2007467847,https://openalex.org/W2009255052,https://openalex.org/W2019363971,https://openalex.org/W2023547265,https://openalex.org/W2046382817,https://openalex.org/W2046665443,https://openalex.org/W2047705973,https://openalex.org/W2056988287,https://openalex.org/W2057737348,https://openalex.org/W2063838086,https://openalex.org/W2079504537,https://openalex.org/W2079921132,https://openalex.org/W2084344938,https://openalex.org/W2086038881,https://openalex.org/W2098386901,https://openalex.org/W2104665163,https://openalex.org/W2108795964,https://openalex.org/W2113260194,https://openalex.org/W2120655967,https://openalex.org/W2122465344,https://openalex.org/W2124469445,https://openalex.org/W2134583641,https://openalex.org/W2139092326,https://openalex.org/W2150367739,https://openalex.org/W2153452286,https://openalex.org/W2160768912,https://openalex.org/W2161396559,https://openalex.org/W2167928095,https://openalex.org/W2320818249,https://openalex.org/W2347073578,https://openalex.org/W3122397348,https://openalex.org/W4210447287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2166898400,https://openalex.org/W1980767494,https://openalex.org/W2032232098,https://openalex.org/W2100227122,https://openalex.org/W2109213608,https://openalex.org/W2115582455,https://openalex.org/W2122534729,https://openalex.org/W2140445345,https://openalex.org/W2169962454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2047639832,https://openalex.org/W219806932,https://openalex.org/W621595934,https://openalex.org/W862496648,https://openalex.org/W1498557474,https://openalex.org/W1513459127,https://openalex.org/W1532355959,https://openalex.org/W1539265701,https://openalex.org/W1714723801,https://openalex.org/W1876191121,https://openalex.org/W1974279945,https://openalex.org/W2001767659,https://openalex.org/W2009266894,https://openalex.org/W2029405428,https://openalex.org/W2032359173,https://openalex.org/W2036773633,https://openalex.org/W2078877850,https://openalex.org/W2093804259,https://openalex.org/W2101781134,https://openalex.org/W2116551989,https://openalex.org/W2119410612,https://openalex.org/W2131427646,https://openalex.org/W2151920968,https://openalex.org/W2157123273,https://openalex.org/W2157291990,https://openalex.org/W2163751055,https://openalex.org/W2231319707,https://openalex.org/W2290143159,https://openalex.org/W2329395632,https://openalex.org/W2488028609,https://openalex.org/W2966704272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2105082021,https://openalex.org/W1584448970,https://openalex.org/W1815588791,https://openalex.org/W1975639028,https://openalex.org/W1988806763,https://openalex.org/W2007490397,https://openalex.org/W2008244955,https://openalex.org/W2015741155,https://openalex.org/W2019147893,https://openalex.org/W2036763306,https://openalex.org/W2037046775,https://openalex.org/W2037557484,https://openalex.org/W2043357747,https://openalex.org/W2043674747,https://openalex.org/W2051117669,https://openalex.org/W2070455437,https://openalex.org/W2073598993,https://openalex.org/W2080054108,https://openalex.org/W2092370719,https://openalex.org/W2113179925,https://openalex.org/W2120767537,https://openalex.org/W2125948658,https://openalex.org/W2155443866,https://openalex.org/W2165800882,https://openalex.org/W2169651505,https://openalex.org/W2170174323,https://openalex.org/W3147465372,https://openalex.org/W4253108037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W3026509280,https://openalex.org/W849745549,https://openalex.org/W913698573,https://openalex.org/W923355774,https://openalex.org/W1643343476,https://openalex.org/W1765485395,https://openalex.org/W1963607654,https://openalex.org/W1964389763,https://openalex.org/W1966513217,https://openalex.org/W1973959393,https://openalex.org/W1981685978,https://openalex.org/W1992882749,https://openalex.org/W1999486822,https://openalex.org/W2001816640,https://openalex.org/W2007888849,https://openalex.org/W2009272736,https://openalex.org/W2014482139,https://openalex.org/W2014953253,https://openalex.org/W2021763729,https://openalex.org/W2030967003,https://openalex.org/W2031767702,https://openalex.org/W2031846031,https://openalex.org/W2052005510,https://openalex.org/W2057473279,https://openalex.org/W2058851059,https://openalex.org/W2062395177,https://openalex.org/W2065095825,https://openalex.org/W2065233705,https://openalex.org/W2070117857,https://openalex.org/W2070270357,https://openalex.org/W2075033315,https://openalex.org/W2075275270,https://openalex.org/W2075985361,https://openalex.org/W2076775398,https://openalex.org/W2083913843,https://openalex.org/W2085482882,https://openalex.org/W2087120320,https://openalex.org/W2090239743,https://openalex.org/W2095107642,https://openalex.org/W2095663691,https://openalex.org/W2108760211,https://openalex.org/W2122085909,https://openalex.org/W2124838860,https://openalex.org/W2125729860,https://openalex.org/W2127736340,https://openalex.org/W2130389811,https://openalex.org/W2132862288,https://openalex.org/W2135743662,https://openalex.org/W2139546923,https://openalex.org/W2157023667,https://openalex.org/W2161454601,https://openalex.org/W2165835505,https://openalex.org/W2171028346,https://openalex.org/W2182890090,https://openalex.org/W2204578722,https://openalex.org/W2212325459,https://openalex.org/W2305660949,https://openalex.org/W2308784110,https://openalex.org/W2331057000,https://openalex.org/W2335266965,https://openalex.org/W2469249579,https://openalex.org/W2479621467,https://openalex.org/W2497281457,https://openalex.org/W2529055515,https://openalex.org/W2593608120,https://openalex.org/W2739186969,https://openalex.org/W2768515196,https://openalex.org/W2770197309,https://openalex.org/W2775368127,https://openalex.org/W2783735410,https://openalex.org/W2789611378,https://openalex.org/W2800165431,https://openalex.org/W2803239460,https://openalex.org/W2890090961,https://openalex.org/W2902138125,https://openalex.org/W2909848243,https://openalex.org/W2947559687,https://openalex.org/W4249880806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2023725831,https://openalex.org/W1967670166,https://openalex.org/W2021934050,https://openalex.org/W2028576587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W640309490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2593100137,https://openalex.org/W564818492,https://openalex.org/W1976637107,https://openalex.org/W1982745050,https://openalex.org/W1988565851,https://openalex.org/W1997171699,https://openalex.org/W2008286033,https://openalex.org/W2026986093,https://openalex.org/W2058051871,https://openalex.org/W2065555069,https://openalex.org/W2092269866,https://openalex.org/W2095629078,https://openalex.org/W2098859087,https://openalex.org/W2108474849,https://openalex.org/W2115669451,https://openalex.org/W2117405980,https://openalex.org/W2133907116,https://openalex.org/W2134817291,https://openalex.org/W2137085812,https://openalex.org/W2151330869,https://openalex.org/W2156023213,https://openalex.org/W2589939257,https://openalex.org/W4210702550,https://openalex.org/W4211154994,https://openalex.org/W4214885209,https://openalex.org/W4293186162,https://openalex.org/W4293245264,https://openalex.org/W4299998668,https://openalex.org/W4300792831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://openalex.org/W2075979855,https://openalex.org/W156794631,https://openalex.org/W240083711,https://openalex.org/W292621459,https://openalex.org/W592143699,https://openalex.org/W1552399400,https://openalex.org/W1608673744,https://openalex.org/W1973446830,https://openalex.org/W1998335350,https://openalex.org/W2012074395,https://openalex.org/W2013008756,https://openalex.org/W2016275373,https://openalex.org/W2025601849,https://openalex.org/W2030125832,https://openalex.org/W2080237129,https://openalex.org/W2083554603,https://openalex.org/W2099542087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
